title（注意，所有单元格都不要包含换行符）,variant,price,imgUrl,link,l2,l3,inviteId,modelId,final_1688_link,price judge,上传日期,itemid,最大价格,价格档位,空置，该列请勿删除，否则会导致数据错乱,l4
2把鹿角梳，六爪双用途按摩梳，可用于眼部、头部和头皮按摩，经络梳，头发梳理和剃须。,,￥9-￥99,https://img.kwcdn.com/product/fancy/b71d8585-e8a9-4a96-83c3-4f3700932c38.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个手持式木制身体按摩滚轮，用于缓解肌肉酸痛，木制身体按摩工具，木制筋膜滚轮按摩器，适用于腿部/身体,,￥9-￥99,https://img.kwcdn.com/product/algo_check/auto/646a1c91e07a5eadce4d62e755e45223_1713863519354.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
可伸缩仙人掌背部按摩器，带 1/4 英寸和 1/2 英寸的尖刺，单手即可轻松使用，男女通用，耐用 PVC 材质，24 英寸长手柄，方便够取。适合作为派对礼物、母亲节礼物、送给女性/妈妈的礼物、送给婆婆的礼物。,,￥9-￥99,https://img.kwcdn.com/product/open/2024-09-25/1727253915537-8ad9e6522dc54f9d91a1bcf872fd6ded-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个/3个/6个装 手持式章鱼头部按摩梳 - 透明塑料头皮按摩工具，手动按摩器，用于经络和头部放松,,￥9-￥99,https://img.kwcdn.com/product/fancy/eaac42e0-6f8d-4c3b-9abc-206c66f5e045.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1件随机图案天然刮痧按摩工具 - 面部和身体护理水晶按摩器，手工打磨抛光，节日礼物，珠宝制作,,￥9-￥99,https://img.kwcdn.com/product/fancy/1bc6fa76-df86-4b97-8ae2-815ba0422a6a.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
木质刮痧按摩器，缓解压力 - 多功能背部按摩器，可放松全身、面部、颈部、肩部和足部,,￥9-￥99,https://img.kwcdn.com/product/fancy/f17da179-9423-4c68-8a75-946615b4551d.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1件装长柄木质背部按摩梳 - 双用途按摩梳，适用于成人难以触及的部位，符合人体工程学设计，天然木质，兼具按摩和保健功能，天然木纹设计，表面光滑。,,￥9-￥99,https://img.kwcdn.com/product/open/6b453e9e435c41a9b71a687e8f7be6bd-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1/2/4件装可爱卡通背部按摩器，金属伸缩按摩器，男女通用伸缩背部按摩器，成人手部按摩工具，感恩节、生日、圣诞节礼物,,￥9-￥99,https://img.kwcdn.com/product/open/3f33228251c548acb2d11de41ad62e2e-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
Epp按摩球瑜伽工作室健身运动花生筋膜滚轮背部足部运动健身肌肉放松,,￥9-￥99,https://img.kwcdn.com/product/fancy/bcd86497-874f-4d54-9750-877f42e7b434.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
熊猫造型可调节金属背部按摩器，采用耐用不锈钢材质，符合人体工学的手柄，有效缓解皮肤瘙痒，长柄设计方便触及难以清洁的部位，易于清洁。,,￥9-￥99,https://img.kwcdn.com/product/fancy/56c16a39-97c6-4e96-91f7-d4fcb92a667b.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
可伸缩背部按摩器，不锈钢便携式伸缩橡胶手柄，感恩节、生日、圣诞节礼物，便携式穴位按摩器，最长可达 69.01 厘米,,￥9-￥99,https://img.kwcdn.com/product/open/2024-08-22/1724321758711-a941125115d54a7e865c02d47f4b6c74-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1/2个装“灵魂抓取器”，24爪，仿人揉捏，手动头部按摩器，居家、办公放松、刺激头部、助眠的理想之选，方便携带。完美的圣诞礼物。,,￥9-￥99,https://img.kwcdn.com/product/fancy/56139784-ef17-4809-8e10-eb2cd5743d3d.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
24英寸伸缩仙人掌造型止痒器，符合人体工学手柄 - 无需电池，便携式背部挠痒器，男女通用，经久耐用，方便携带，适合居家、露营或外出使用，居家舒适配件，设计紧凑，持久耐用，个人护理配件，露营必备，结构坚固，户外爱好者的理想之选。,,￥9-￥99,https://img.kwcdn.com/product/fancy/21727381-a717-4ed5-84c7-eb225734e6ed.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
按摩棒 腿部肌肉放松器 瑜伽滚轮 细小腿滚轮 全身按摩瑜伽棒,,￥9-￥99,https://img.kwcdn.com/product/fancy/f502f203-91b9-48b7-bed5-6b56e42d1b84.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个手指按摩器，双面滚轮按摩器，深层穴位按摩手部按摩工具，用于缓解腕管综合征和扳机指不适，放松手指，疏通经络，缓解久坐后的压力。,,￥9-￥99,https://img.kwcdn.com/product/open/69d0c093f8b44a9085b0c3a88d28a56a-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
头皮按摩器，手持式头部按摩工具，适用于办公室、家庭SPA等场所，可深度放松和缓解压力（2个装）,,￥9-￥99,https://img.kwcdn.com/product/fancy/6468c39d-736f-4e66-8fb5-0e4dcb043cab.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1/6/7/12件套刮痧按摩工具套装：面部、颈部、背部蜡刮器,,￥9-￥99,https://img.kwcdn.com/product/open/2024-05-20/1716190230688-68cf8432ef33471ca0ce4743a8d3827a-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
【1个章鱼头部按摩器，男女通用，放松设计，易于使用，耐用材质，减压神器，送给健康爱好者的完美礼物，另附赠随机三丽鸥明信片】,,￥9-￥99,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/9ba9dd45a9e26c1e83d9490efa5397f5.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个肌肉按摩球，多功能手臂和腿部按摩球，肩颈按摩器，用于深度肌肉放松,,￥9-￥99,https://img.kwcdn.com/product/fancy/8c61d0bb-9268-4774-b071-4c881f821666.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
5档变速可充电振动按摩球，适用于肌肉锻炼和健身，电动瑜伽球，可用于颈椎、腰部和足部按摩,,￥9-￥99,https://img.kwcdn.com/product/fancy/6938cc49-b173-4df7-ac04-d81b8febcbec.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
手动迷你按摩器，配有4个透明按摩球，可用于颈部、腰部、腿部、背部按摩——母亲节礼物，无需用电,,￥9-￥99,https://img.kwcdn.com/product/1e19d4646b4/fe21b5f1-ad1e-4adc-befe-17c9118009f8_800x800.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
4件套按摩工具：章鱼梳和身体按摩器肌肉按摩器,,￥9-￥99,https://img.kwcdn.com/product/fancy/38d5e969-847c-4de5-9a8a-f1ee896361bc.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
大型树脂刮痧板，设计用于按摩背部、颈部、面部和腿部肌肉。,,￥9-￥99,https://img.kwcdn.com/product/open/0beb7880676f4a2e87369256b8da41f2-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个/3个/5个迷你多林经络按摩梳，宽齿设计，适用于头皮刮痧，也适用于头部和面部按摩工具,,￥9-￥99,https://img.kwcdn.com/product/fancy/558e9c36-e244-41aa-8131-5beb5b1944a5.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
随机颜色可伸缩背部挠痒器 - 便携式多功能全身止痒工具，小巧便携四节可伸缩挠痒器,,￥9-￥99,https://img.kwcdn.com/product/open/2024-09-24/1727146477266-20511f82a4874838a2fdbee335982f91-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2个天然按摩滚轮 - 符合人体工程学的手持工具，肌肉放松器，适用于家庭或水疗中心全身使用，天然设计,,￥9-￥99,https://img.kwcdn.com/product/open/ad97977e87654ba5a572627b358a4b6c-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个便携式不锈钢背部挠痒器 - 可伸缩人体工学设计，方便触及难以够到的部位，小巧便携，适合居家、办公和旅行使用。,,￥9-￥99,https://img.kwcdn.com/product/fancy/19d538f1-f4ef-41c9-812f-4f2c68295267.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个柔软硅胶头皮按摩器，用于洗发，硅胶头皮清洁刷，适用于干湿头发，专为女性、男性和宠物设计，硅胶头皮按摩刷,,￥9-￥99,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/f6afecbd7a013ad0480e11d61fb17243.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
3件套手动头部按摩工具，无需用电，12指按摩器，不锈钢可伸缩长柄背部挠痒器，无需求助即可止痒，父亲节礼物之选,,￥9-￥99,https://img.kwcdn.com/product/open/0dbec933007b4735bb45a5cf17783f5c-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2件套T型按摩工具套装，带拇指按压器，用于深层组织放松 - 手动触发点放松，适用于全身手持式理疗按摩器,,￥9-￥99,https://img.kwcdn.com/product/fancy/d959756b-29a2-4fc6-87b7-816e686cb1e6.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1件 Soora 木质刮痧板 IASTM 按摩工具 按摩器 足部按摩器 面部按摩器 触发点按摩板 颈部按摩板 木制工具 家用工具 产品主打,,￥9-￥99,https://img.kwcdn.com/product/fancy/05b81c83-53ca-429c-bf65-ce20c44dbc2b.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2件/3件套，全套护发产品：头皮按摩器、洗发刷和可重复使用的发根梳涂抹瓶 - 适合所有发质,,￥9-￥99,https://img.kwcdn.com/product/fancy/ec572ce7-d556-47cd-b3bf-59eacd8670d1.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个波点按摩器，用于肌肉放松、肩颈、腰部、腿部按摩、全身按摩。,,￥9-￥99,https://img.kwcdn.com/product/fancy/9a8717d1-866a-424d-8a21-33484ecccaa6.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
多功能经络滚珠按摩棒，塑料材质，可按摩颈部、腰部和腹部 - 19颗按摩珠专业身体按摩器，带香味，手动操作，无需电池，全身按摩,,￥9-￥99,https://img.kwcdn.com/product/fancy/dcd33210-62c3-45c0-8afb-3d122fac6cf5.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1个16爪金属头部按摩器 - 360°滚轮双头按摩，模拟人手揉捏，深度放松，压力按摩，家用级男女头部按摩工具，头皮按摩器，完美的圣诞礼物,,￥9-￥99,https://img.kwcdn.com/product/fancy/1e9e3583-99d8-4c9f-a4a4-6c3aa689570d.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
不含乳胶的木制按摩工具 - 符合人体工学的刮痧板，可缓解肌肉紧张、按摩背部和腹部，促进血液循环和放松身心，天然木材，居家养生护理，背部按摩器,,￥9-￥99,https://img.kwcdn.com/product/fancy/33057cb4-995a-4c58-957f-684cd983977f.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
4 款背部按摩器，随机发货 1 款，304 不锈钢伸缩手柄，金属按摩头，坚固耐用，小巧便携，易于收纳,,￥9-￥99,https://img.kwcdn.com/product/fancy/6f3bd69c-8322-4c4f-bc10-44adefe05b0e.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
三件套头部按摩器和背部按摩器，12指头皮按摩器和长柄背部按摩器，无需求助即可缓解瘙痒，适合深度放松、舒缓压力和刺激头发，是送给她的最佳节日礼物。,,￥9-￥99,https://img.kwcdn.com/product/open/a18415c1ee11468397e9080b6246104a-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1/2/3件套木制按摩滚轮旅行套装 - 3件套，含竹制迷你头部按摩器、多功能珠子按摩工具，男女通用，适用于颈部、背部、面部、腰部、足部、腿部、手臂、腹部肌肉，/肌肉和腹部放松,,￥9-￥99,https://img.kwcdn.com/product/algo_check/auto/df754c582713fce0e7c0bcf241ba615f_1754561064852.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1支按摩棒，内含20颗光滑珠子，可用于肌肉塑形，木质按摩工具，适用于背部、颈部、臀部、手部、腿部、腰部；按摩器可帮助运动后放松身体；男女皆宜的刮痧工具。筋膜刀棒，用于深层组织按摩，长53厘米。,,￥9-￥99,https://img.kwcdn.com/product/fancy/571c5968-a50f-411f-a5ce-902a952b7ce4.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
滚轮式手持木质按摩棒 - 符合人体工学，全身塑形，肌肉放松，抗压按摩，天然木质设计，饰有精美图案，不含邻苯二甲酸酯，按摩工具，适用于家庭、健身房，理想的按摩放松工具,,￥9-￥99,https://img.kwcdn.com/product/fancy/8a178b13-9629-406a-b5a5-78d4bc261a4b.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
可伸缩不锈钢背部按摩器 - 便携耐用，舒缓身体瘙痒，适合老年人和家庭使用,,￥9-￥99,https://img.kwcdn.com/product/fancy/f453d836-8676-430b-b887-e81b1dc31cee.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
6 件套：5 件止痒工具，附赠礼品袋，不锈钢伸缩式背部挠痒器，耐用金属材质，可伸缩手动非电动按摩器，带可调节手柄，方便取用 - 非常适合老年人护理和个人使用,,￥9-￥99,https://img.kwcdn.com/product/open/c2eef9981b4447f09731ad11796679ad-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
成人木质指套哑铃 - 符合人体工学设计的放松工具，便携式手指关节锻炼器，促进血液循环，缓解肌肉紧张，天然木质饰面，手部锻炼器，放松配件，简约设计，光滑质感，刮痧面部工具,,￥9-￥99,https://img.kwcdn.com/product/fancy/f8976e54-3926-449e-b229-0fdaea8e08d3.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
一款19/25周期按摩器，腿部放松圆形大腿夹，多功能滚动按摩器，用于肌肉放松，健身圆形滚轮夹，专为腿部、小腿肌肉放松和拉伸而设计。,,￥9-￥99,https://img.kwcdn.com/product/fancy/d584d256-15e1-4445-ba80-3c868da40047.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2-4个（3厘米/1.18英寸-3.3厘米/1.3英寸）黑色和彩色抛光太赫兹金属能量球，用于指关节按摩、锻炼手指灵活性、放松心情、帮助思考。,,￥9-￥99,https://img.kwcdn.com/product/fancy/ab6b3cfd-cf40-4cd1-b196-aa1c125b99e1.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1/2/3件装 精美按摩蜂蜡刮痧板 面部按摩器 针灸刮痧眼部面部按摩板 SPA按摩工具,,￥9-￥99,https://img.kwcdn.com/product/fancy/7b829b75-29a7-44f5-9989-70021d4e2f54.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1支双头不锈钢冰滚轮眼部按摩棒，两用面霜眼霜勺，冰敷美容棒，眼部按摩工具，美容，面部按摩，时尚设计，两用工具，高品质滚轮，经久耐用，护肤配件，美容爱好者，护肤达人,,￥9-￥99,https://img.kwcdn.com/product/fancy/8181faaa-c392-4493-ac8f-b3c109ddce25.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,按摩与治疗设备,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
